inventor_id,name,country
fl:ri_ln:beaver-4,Richard James Beaver,Unknown
fl:da_ln:mies-1,David Mies,Unknown
fl:yo_ln:ling-1,Youguo LING,Unknown
fl:ku_ln:chen-281,Kuei-Yuan Chen,Unknown
fl:ma_ln:yamada-52,Masataka Yamada,Unknown
fl:hi_ln:uemura-17,Hiroshi Uemura,Unknown
fl:ch_ln:cheng-443,Chi Wah Cheng,Unknown
fl:os_ln:sengoku-1,Osamu Sengoku,Unknown
fl:ma_ln:kern-21,Manfred Kern,Unknown
fl:ho_ln:zhang-135,Hongrong Zhang,Unknown
fl:di_ln:haerle-1,Dieter Haerle,Unknown
fl:hy_ln:kwon-171,Hyuk-Joon Kwon,Unknown
fl:ak_ln:yokawa-1,Akira Yokawa,Unknown
fl:ti_ln:jrgensen-2,Tino Dyhring Jørgensen,Unknown
fl:na_ln:kim-160,Nam Gyu Kim,Unknown
fl:to_ln:nishimoto-3,Tomohisa Nishimoto,Unknown
fl:jo_ln:carter-28,John L. Carter,Unknown
fl:pe_ln:tu-11,Peter Tu,Unknown
fl:ha_ln:takeda-7,Haruo Takeda,Unknown
fl:ch_ln:shimizu-8,Chiyuki Shimizu,Unknown
fl:fr_ln:coms-1,Frank D. Coms,Unknown
fl:tu_ln:le-27,Tuan D. Le,Unknown
fl:ya_ln:lai-18,Ya-Chieh Lai,Unknown
fl:ge_ln:davis-46,George Davis,Unknown
fl:sh_ln:yokoyama-2,Shigeyuki Yokoyama,Unknown
fl:h._ln:morgan-1,H. William Morgan,Unknown
fl:li_ln:gardner-3,Linda S. Gardner,Unknown
fl:hi_ln:yamaguchi-20,Hideaki Yamaguchi,Unknown
fl:pe_ln:huse-1,Per Huse,Unknown
fl:yu_ln:takita-6,Yutaka Takita,Unknown
fl:ja_ln:staron-3,James A. Staron,Unknown
fl:ch_ln:chen-244,Chieh-Fang Chen,Unknown
fl:th_ln:young-20,Thomas Young,Unknown
fl:al_ln:bourdais-1,Aline Bourdais,Unknown
fl:pa_ln:thayer-6,Paul R. Thayer,Unknown
fl:gu_ln:sandhu-15,Gurtej S. Sandhu,Unknown
fl:ru_ln:seiber-2,Russell A. Seiber,Unknown
fl:ni_ln:chavoshi-1,Nikan Chavoshi,Unknown
fl:je_ln:canady-1,Jerome Canady,Unknown
fl:ga_ln:elder-1,Garry Elder,Unknown
fl:th_ln:strasserkrauss-1,Thomas Strasser-Krauss,Unknown
fl:jo_ln:tuttle-6,John R. Tuttle,Unknown
fl:te_ln:tanimoto-5,Tetsurou Tanimoto,Unknown
fl:ed_ln:peire-1,Eduardo Peire,Unknown
fl:je_ln:choi-143,Jeong Choi,Unknown
fl:ha_ln:sakaguchi-1,Haruo Sakaguchi,Unknown
fl:sh_ln:iwahara-1,Shojiro Iwahara,Unknown
fl:yo_ln:ogawa-15,Yoshihiko Ogawa,Unknown
fl:ya_ln:ma-42,Yanzhuo Ma,Unknown
fl:ch_ln:hayashi-10,Chihiro Hayashi,Unknown
fl:lu_ln:pavesi-1,Luciana Pavesi,Unknown
fl:yu_ln:fujiwara-9,Yuji Fujiwara,Unknown
fl:er_ln:stern-6,Erica Stern,Unknown
fl:ku_ln:yamamoto-12,Kunitoshi YAMAMOTO,Unknown
fl:me_ln:beveridge-1,Meredith Beveridge,Unknown
fl:ch_ln:garg-4,Chaya Garg,Unknown
fl:ro_ln:seymour-10,Robert John Seymour,Unknown
fl:ti_ln:carle-1,Tiffany CARLE,Unknown
fl:ti_ln:buck-1,Timothy Merrill Buck,Unknown
fl:pi_ln:li-37,Pingshan Li,Unknown
fl:vo_ln:aue-1,Volker Aue,Unknown
fl:ja_ln:young-29,James A. Young,Unknown
fl:hi_ln:matsuura-25,Hideki Matsuura,Unknown
fl:ch_ln:su-175,Cheng-Wei Su,Unknown
fl:ma_ln:weiss-20,Matthias WEISS,Unknown
fl:to_ln:ochiai-8,Toru Ochiai,Unknown
fl:ch_ln:huang-561,Chien-Hsun Huang,Unknown
fl:mu_ln:meetze-1,"Murray O. Meetze, Jr.",Unknown
fl:jo_ln:masterson-8,Joseph Masterson,Unknown
0012xd77vu26r5ij34ouqupie,William Tanasychuk,Unknown
fl:ro_ln:hanson-22,Robert L. Hanson,Unknown
fl:ja_ln:mcnamara-1,Jason McNamara,Unknown
fl:qi_ln:wang-235,Qingping Wang,Unknown
fl:ph_ln:bennett-2,Phillip D. Bennett,Unknown
fl:da_ln:verheyden-2,Danny Willy August Verheyden,Unknown
fl:do_ln:attanasio-1,Dominique Attanasio,Unknown
fl:vi_ln:mercier-1,Virginie Mercier,Unknown
fl:se_ln:hong-162,Seung D. Hong,Unknown
fl:th_ln:benvegnu-1,Thierry Benvegnu,Unknown
fl:pe_ln:nelson-8,Peter H. Nelson,Unknown
fl:be_ln:ziegler-5,Bernd Ziegler,Unknown
fl:gi_ln:spadini-2,Gianpaolo Spadini,Unknown
fl:ru_ln:xie-12,Ruilong Xie,Unknown
fl:fa_ln:pucci-1,Fabrizio Pucci,Unknown
fl:jo_ln:baker-23,John Maxwell Baker,Unknown
fl:ch_ln:stich-2,Christian M. Stich,Unknown
fl:te_ln:desaulniers-1,Ted Desaulniers,Unknown
fl:kh_ln:bataineh-1,Khaldoun Bataineh,Unknown
fl:da_ln:anderson-94,David M. Anderson,Unknown
fl:ke_ln:wilkes-1,Kevin Wood Wilkes,Unknown
fl:yu_ln:lee-177,Yuan Xing Lee,Unknown
fl:ja_ln:sabde-1,Jagdish Sabde,Unknown
fl:to_ln:kosuda-1,Tooru Kosuda,Unknown
fl:tr_ln:hurd-3,Trace Hurd,Unknown
fl:di_ln:offenberg-1,Dirk Offenberg,Unknown
fl:sv_ln:lamprecht-1,Sven Lamprecht,Unknown
fl:ta_ln:ohnuki-5,Tatsuya Ohnuki,Unknown
fl:ry_ln:terry-1,Rylan J. Terry,Unknown
fl:ju_ln:reingen-1,Jürgen Reingen,Unknown
fl:ka_ln:hehle-1,Karl Mathias Hehle,Unknown
fl:ka_ln:shimomura-10,Kazuya Shimomura,Unknown
fl:ky_ln:ford-4,Kyle Ford,Unknown
fl:ch_ln:tarapata-2,Chris Tarapata,Unknown
fl:hi_ln:egilmez-1,Hilmi Enes Egilmez,Unknown
fl:ph_ln:pagnier-1,Philippe PAGNIER,Unknown
fl:ma_ln:kuhl-6,Marcus L. Kuhl,Unknown
fl:mi_ln:james-22,Michael James,Unknown
fl:mi_ln:wiseman-3,Michael A. Wiseman,Unknown
fl:to_ln:nishihara-5,Tokihiro Nishihara,Unknown
fl:da_ln:poirier-4,Dave Poirier,Unknown
fl:ri_ln:crisp-2,Richard Dewitt Crisp,Unknown
fl:vl_ln:iltchenko-1,Vladimir Iltchenko,Unknown
fl:ja_ln:hanlon-8,James G. Hanlon,Unknown
fl:th_ln:kimble-1,Thomas E. Kimble,Unknown
fl:ja_ln:bryzek-2,Janusz Bryzek,Unknown
fl:cl_ln:feger-1,Claudius Feger,Unknown
fl:er_ln:losty-1,Eric J. Losty,Unknown
fl:bo_ln:dobbins-1,Bob M. Dobbins,Unknown
fl:fr_ln:sterber-1,Frank W. Sterber,Unknown
fl:si_ln:yang-68,Siying Yang,Unknown
fl:yi_ln:chang-196,Yi-Hsien Chang,Unknown
fl:an_ln:verenchikov-1,Anatoly N. Verenchikov,Unknown
fl:br_ln:fang-1,Brian Fang,Unknown
fl:st_ln:anctil-1,Stephen N. Anctil,Unknown
fl:ke_ln:song-5,Kee-Bong Song,Unknown
fl:jo_ln:godbaz-1,John Peter Godbaz,Unknown
fl:jo_ln:matear-1,Jonathan Matear,Unknown
fl:bo_ln:asmussen-1,Bodo Asmussen,Unknown
fl:ni_ln:baurain-1,Nicolas Baurain,Unknown
fl:br_ln:wall-6,Brian Wall,Unknown
fl:fe_ln:garcia-21,"Felix Garcia, Jr.",Unknown
fl:ji_ln:tong-27,Jiancheng Tong,Unknown
fl:ji_ln:zhu-370,Jiarui Zhu,Unknown
fl:ra_ln:gavas-1,Rahul Dasharath GAVAS,Unknown
fl:ji_ln:park-362,Jintaek Park,Unknown
fl:pa_ln:dlugosch-1,Paul Dlugosch,Unknown
fl:ka_ln:tsuchida-22,Kazuhiro Tsuchida,Unknown
fl:ed_ln:lomax-1,Edwin D. Lomax,Unknown
fl:de_ln:oxley-2,Derek Oxley,Unknown
fl:ti_ln:swatosh-1,Timothy Swatosh,Unknown
fl:ke_ln:kanota-1,Keiji Kanota,Unknown
fl:er_ln:hamby-1,Eric S. Hamby,Unknown
fl:jo_ln:brown-71,Jonathan W. Brown,Unknown
fl:di_ln:gowda-1,Dinesh Kapani Gowda,Unknown
fl:ed_ln:ostlinning-1,Edgar Ostlinning,Unknown
fl:ka_ln:aihara-11,Katsuaki Aihara,Unknown
fl:jo_ln:eckrich-2,Jörg Eckrich,Unknown
fl:ma_ln:miller-128,Mark Miller,Unknown
fl:ta_ln:lee-59,Tae Jin LEE,Unknown
fl:am_ln:springer-1,Amy L. Springer,Unknown
fl:sh_ln:uehara-13,Shuji Uehara,Unknown
fl:an_ln:hrycin-1,Anna L. Hrycin,Unknown
fl:je_ln:brede-1,Jeffrey Brede,Unknown
fl:mo_ln:parthasarathy-1,Mohan Parthasarathy,Unknown
fl:va_ln:griffiths-1,Vaughn A. Griffiths,Unknown
fl:zh_ln:cai-2,Zhen-Wei Cai,Unknown
fl:ad_ln:zambova-1,Adriana P Zambova,Unknown
fl:da_ln:wishin-1,David J. Wishin,Unknown
fl:ho_ln:chen-36,Howard E. Chen,Unknown
fl:mi_ln:blaney-1,Michael Blaney,Unknown
fl:mi_ln:silvanto-3,Mikael Silvanto,Unknown
fl:an_ln:narula-1,Anubhav P. S. Narula,Unknown
fl:cl_ln:kucharski-1,Cliff Kucharski,Unknown
fl:ja_ln:gilley-1,Jason Corbett Gilley,Unknown
fl:hy_ln:kang-161,Hyun Chul KANG,Unknown
fl:mi_ln:yeh-50,Ming-Hsi Yeh,Unknown
fl:fu_ln:tien-1,Fu-Kang Tien,Unknown
fl:pa_ln:estrier-1,Pascal Estrier,Unknown
fl:ke_ln:imai-15,Kenji Imai,Unknown
fl:th_ln:paoli-2,Thomas L. Paoli,Unknown
fl:ki_ln:song-58,Ki-Hoon Song,Unknown
fl:ge_ln:paulik-1,George Paulik,Unknown
fl:je_ln:dennes-1,Jeff Dennes,Unknown
fl:li_ln:lu-167,Lida Lu,Unknown
0019gsqdwzr3c68483mkfspl8,Mahoko Motoike,Unknown
fl:st_ln:dunn-9,Steven Bryan Dunn,Unknown
fl:ri_ln:vaccarella-1,Richard M. Vaccarella,Unknown
fl:yi_ln:chen-435,Yingwei Chen,Unknown
fl:ry_ln:masuda-5,Ryohei MASUDA,Unknown
fl:pe_ln:franaszek-1,Peter A. Franaszek,Unknown
fl:ha_ln:inagaki-2,Hajime Inagaki,Unknown
fl:ro_ln:hyde-1,Roderick A. Hyde,Unknown
fl:hi_ln:morita-28,Hideaki Morita,Unknown
fl:ro_ln:maerkl-1,Robert Maerkl,Unknown
fl:jo_ln:spagua-1,Joe Spagua,Unknown
fl:ji_ln:yao-89,Jimmin Yao,Unknown
fl:no_ln:nogami-1,Noriaki Nogami,Unknown
fl:ke_ln:sampson-3,Kevin Sampson,Unknown
fl:go_ln:alves-2,Goldino Alves,Unknown
fl:hi_ln:gunji-2,Hiroyuki Gunji,Unknown
fl:ba_ln:mansoorian-2,Barmak Mansoorian,Unknown
fl:ri_ln:jernigan-2,"Richard P. Jernigan, IV",Unknown
fl:mi_ln:maher-6,Michael D. Maher,Unknown
fl:yu_ln:wei-71,Yulong Wei,Unknown
fl:ta_ln:sakai-44,Tadashi Sakai,Unknown
fl:pr_ln:shankar-7,Prabhu Shankar,Unknown
fl:hi_ln:matsumoto-39,Hitoshi Matsumoto,Unknown
fl:pi_ln:groshens-1,Pierre Groshens,Unknown
001b693sja7ypgwm2mc34xrtp,"Robert C. Parro, II",Unknown
fl:fr_ln:schlesener-1,Frank Schlesener,Unknown
fl:sc_ln:henderson-1,Scott Andrew Henderson,Unknown
fl:fr_ln:eisert-1,Frank Eisert,Unknown
fl:le_ln:williamson-2,Leigh Williamson,Unknown
fl:hu_ln:zhao-11,Huasheng Zhao,Unknown
fl:ko_ln:hasegawa-14,Koh Hasegawa,Unknown
fl:fr_ln:stahlecker-1,Fritz Stahlecker,Unknown
fl:ge_ln:banke-1,"George W. Banke, Jr.",Unknown
fl:ra_ln:bakthavachalam-1,Ramachandran Bakthavachalam,Unknown
fl:ri_ln:zhang-8,Richard Zhang,Unknown
fl:we_ln:yan-47,Wei Yan,Unknown
fl:da_ln:goertzen-2,Daniel M. Goertzen,Unknown
fl:su_ln:jung-56,Sung-kyu Jung,Unknown
fl:pa_ln:spooner-1,Patrick McCoy Spooner,Unknown
fl:ja_ln:bolmgren-1,Jan Bolmgren,Unknown
fl:fr_ln:lu-10,Frank Lu,Unknown
fl:ma_ln:bertrand-5,"Marvin Ralph Bertrand, Jr.",Unknown
fl:mo_ln:anderson-3,Molly Anderson,Unknown
fl:yu_ln:koiso-1,Yuichi Koiso,Unknown
fl:jo_ln:hershey-2,John R. Hershey,Unknown
fl:hi_ln:taka-3,Hideo Taka,Unknown
fl:lo_ln:steen-1,Louis Steen,Unknown
fl:ro_ln:gattuso-1,Roberto Gattuso,Unknown
fl:xi_ln:liu-462,Xiaojia Liu,Unknown
fl:jo_ln:vincent-30,Jonathan Vincent,Unknown
fl:ka_ln:kumar-38,Karthik Kumar,Unknown
fl:je_ln:folkins-2,Jeffrey J. Folkins,Unknown
fl:hi_ln:takahashi-77,Hiroshi Takahashi,Unknown
fl:al_ln:mceachern-2,Alexander McEachern,Unknown
fl:mi_ln:lim-11,Min Suet Lim,Unknown
fl:zh_ln:qiu-55,Zhiming Qiu,Unknown
fl:ro_ln:owens-17,Robert L. Owens,Unknown
fl:an_ln:houbraken-2,Anna M. W. P. Houbraken,Unknown
fl:ro_ln:maslennikov-1,Roman Maslennikov,Unknown
fl:an_ln:banks-1,Anton G. Banks,Unknown
fl:be_ln:dittmer-1,Bernd Dittmer,Unknown
fl:al_ln:ring-1,Allan Ring,Unknown
fl:ic_ln:tachino-1,Ichiro Tachino,Unknown
fl:ro_ln:mease-2,Ronnie C. Mease,Unknown
fl:ro_ln:blackwell-3,Robert E. Blackwell,Unknown
fl:ay_ln:higuchi-2,Ayumi HIGUCHI,Unknown
fl:br_ln:valdes-1,Bruno A. Valdes,Unknown
fl:su_ln:kwon-52,Sun-Duc Kwon,Unknown
fl:ch_ln:manjunath-3,Chinmaya Manjunath,Unknown
fl:ro_ln:fackler-1,Robert L. Fackler,Unknown
fl:nu_ln:martingarcia-1,Nuria Martín García,Unknown
fl:os_ln:yamazaki-1,Osamu Yamazaki,Unknown
fl:bo_ln:chen-48,Bo-Hao Chen,Unknown
fl:ya_ln:sato-11,Yasumasa Sato,Unknown
fl:ch_ln:nishio-3,Chikara Nishio,Unknown
fl:ja_ln:sung-30,Janmye Sung,Unknown
fl:an_ln:champagne-4,Andrew F. Champagne,Unknown
fl:ha_ln:azechi-1,Haruka AZECHI,Unknown
fl:yo_ln:ito-14,Yoshitomo Ito,Unknown
fl:an_ln:papay-1,Andrew G. Papay,Unknown
fl:vo_ln:knoblauch-1,Volker Knoblauch,Unknown
fl:an_ln:putaggio-1,Andrea Putaggio,Unknown
fl:je_ln:windom-1,Jeff J. Windom,Unknown
fl:li_ln:ke-3,Ling-Wei Ke,Unknown
fl:kj_ln:ekman-2,Kjell Ferdinand Ekman,Unknown
fl:go_ln:bartels-2,Gosen B. H. Bartels,Unknown
fl:yu_ln:tashiro-2,Yuuji Tashiro,Unknown
fl:el_ln:hertzenberg-1,Elliot P. Hertzenberg,Unknown
fl:ch_ln:jou-2,Chewn-Pu Jou,Unknown
fl:lu_ln:vegazayas-1,Luis R. Vega Zayas,Unknown
fl:se_ln:gadelrab-1,Serag Gadelrab,Unknown
fl:jo_ln:castinado-1,Joseph Benjamin Castinado,Unknown
fl:ja_ln:lee-85,Jae Gon Lee,Unknown
fl:mi_ln:frankel-4,Michael Y. Frankel,Unknown
fl:ja_ln:juto-1,Jan-Erik Juto,Unknown
fl:re_ln:mast-2,Rexford R. Mast,Unknown
fl:ak_ln:kondo-1,Akihiko Kondo,Unknown
fl:ba_ln:sterman-1,Baruch Sterman,Unknown
fl:to_ln:yoshimura-15,Toshiteru Yoshimura,Unknown
fl:ra_ln:altamimi-1,Rashid Mohammed Altamimi,Unknown
fl:ge_ln:zhang-26,Geoffrey Zhang,Unknown
fl:ro_ln:albright-8,Robert L. Albright,Unknown
fl:ru_ln:huang-119,Rundong Huang,Unknown
fl:ma_ln:simon-16,Marc Simon,Unknown
fl:ju_ln:nam-58,Jung Hak Nam,Unknown
fl:jo_ln:kim-510,Jonggap Kim,Unknown
fl:bo_ln:nam-10,Bohyun Nam,Unknown
fl:zs_ln:szombathelyi-1,Zsolt Szombathelyi,Unknown
fl:li_ln:chen-679,Lien-Hsun Chen,Unknown
fl:ke_ln:ariyama-1,Kenzo Ariyama,Unknown
fl:ta_ln:hyodo-2,Takehiko Hyodo,Unknown
fl:sh_ln:nakanishi-20,Shinji Nakanishi,Unknown
fl:ta_ln:aoki-58,Takanobu Aoki,Unknown
fl:wi_ln:breimeier-1,Witalij Breimeier,Unknown
fl:ch_ln:tanaka-6,Chiaki Tanaka,Unknown
fl:we_ln:hsu-149,Wen-Chieh Hsu,Unknown
fl:fu_ln:ninomiya-1,Fujio Ninomiya,Unknown
fl:ha_ln:ostling-2,Hans Martin Ostling,Unknown
fl:sa_ln:home-1,Sandra Home,Unknown
fl:mi_ln:zinn-3,Michael R. Zinn,Unknown
fl:je_ln:diard-1,Jean-Luc Diard,Unknown
fl:sw_ln:buccapatnamtirumala-1,Swapna Buccapatnam Tirumala,Unknown
fl:we_ln:liao-52,Wen P. Liao,Unknown
fl:jo_ln:choi-11,Jong-Deok Choi,Unknown
fl:ed_ln:rodriguez-21,Edward Rodriguez,Unknown
fl:mi_ln:wang-300,Mid Wang,Unknown
fl:ta_ln:doi-34,Takayoshi Doi,Unknown
fl:da_ln:elmaleh-1,David R. Elmaleh,Unknown
fl:ta_ln:okamoto-36,Takeshi Okamoto,Unknown
fl:ry_ln:ogg-1,Ryan Clayton Ogg,Unknown
fl:do_ln:ramm-1,Dov Ramm,Unknown
fl:je_ln:bell-2,"Jerome R. Bell, Jr.",Unknown
fl:je_ln:hawkins-10,Jeffrey C. Hawkins,Unknown
fl:da_ln:jennings-16,David Jennings,Unknown
fl:se_ln:katayama-5,Seiji Katayama,Unknown
fl:no_ln:iwai-7,Nobuyuki Iwai,Unknown
001iuvzip3ycjle3voaj2xm09,Claude-Daniel Proellochs,Unknown
fl:ma_ln:ghanizadehgrayli-1,Mannan Ghanizadehgrayli,Unknown
fl:ma_ln:tsuji-32,Masao Tsuji,Unknown
fl:be_ln:aspar-1,Bernard Aspar,Unknown
fl:pa_ln:kutch-1,Patrick G. Kutch,Unknown
fl:da_ln:bajune-1,David E. Bajune,Unknown
fl:al_ln:cahill-3,Alan R. Cahill,Unknown
fl:ka_ln:oya-7,Kazufumi Oya,Unknown
fl:su_ln:park-365,Sungho Park,Unknown
fl:le_ln:witt-1,Leslie Rae Witt,Unknown
fl:wa_ln:chan-20,Wai Shun Wilson Chan,Unknown
fl:sy_ln:ali-32,Syed A. Ali,Unknown
fl:ve_ln:hodnik-1,Vesna HODNIK,Unknown
fl:da_ln:ladret-1,Daniel Ladret,Unknown
fl:ch_ln:schlunke-1,Christopher K. Schlunke,Unknown
fl:mi_ln:trennepohl-1,Michael Dale Trennepohl,Unknown
fl:in_ln:geuens-1,Ingrid Geuens,Unknown
fl:ts_ln:kato-14,Tsuyoshi Kato,Unknown
fl:ta_ln:semingson-1,Taylor Semingson,Unknown
fl:ri_ln:codos-1,Richard Codos,Unknown
fl:ge_ln:senger-2,Gerhard Franz-Josef Senger,Unknown
fl:br_ln:bellamy-1,Brandon Bellamy,Unknown
fl:al_ln:ross-7,Alexander Evan Ross,Unknown
fl:ki_ln:jung-11,Kil-soo Jung,Unknown
fl:ke_ln:tsukamoto-12,Keisuke Tsukamoto,Unknown
fl:jo_ln:green-54,Joseph C. Green,Unknown
fl:da_ln:wilson-24,David P. Wilson,Unknown
fl:no_ln:yoshimura-14,Nobuhiro YOSHIMURA,Unknown
fl:ma_ln:boyd-2,Malcolm Stanley Boyd,Unknown
fl:ja_ln:wyatt-9,Jacqueline Wyatt,Unknown
fl:la_ln:melvin-2,"Lawrence S. Melvin, III",Unknown
fl:wa_ln:williamson-4,"Warren P. Williamson, IV",Unknown
fl:je_ln:peterson-27,Jeffrey M. Peterson,Unknown
fl:ka_ln:nakayama-38,Kazutaka Nakayama,Unknown
fl:vi_ln:welmann-1,Vitali Welmann,Unknown
fl:mi_ln:laine-2,Michael Laine,Unknown
001mge3ejdqbcj6k33fevziqm,Lynn B. Sauter,Unknown
fl:wi_ln:curtis-4,William M. Curtis,Unknown
fl:sh_ln:chen-366,Shih-I Chen,Unknown
fl:jo_ln:dekoning-4,Johannes J.M. de Koning,Unknown
fl:va_ln:sherman-2,Vadim Sherman,Unknown
fl:al_ln:hegedus-2,Alexander M. Hegedus,Unknown
fl:ro_ln:foster-1,Robin H. Foster,Unknown
fl:os_ln:marcia-1,Oscar Marcia,Unknown
fl:na_ln:camacho-1,Nancy P. Camacho,Unknown
fl:lo_ln:noel-1,Louis Noel,Unknown
fl:ic_ln:sawamura-2,Ichiro Sawamura,Unknown
fl:ha_ln:singh-9,Harpreet Singh,Unknown
fl:sh_ln:tsujimoto-10,Shinichi Tsujimoto,Unknown
fl:ma_ln:roy-37,Matthew Roy,Unknown
fl:ed_ln:givens-1,Edwin N. Givens,Unknown
fl:ke_ln:mundt-2,Kevin Mundt,Unknown
fl:ba_ln:kroon-1,Bart Kroon,Unknown
fl:mo_ln:jigstam-1,Monica Jigstam,Unknown
fl:sh_ln:gao-36,Shumin Gao,Unknown
fl:pu_ln:lu-2,Pu-Ping Lu,Unknown
fl:ro_ln:vanderlaan-1,Roger van der Laan,Unknown
fl:st_ln:fleming-7,Stephen Jordan Fleming,Unknown
fl:an_ln:nadkarni-1,Anil V. Nadkarni,Unknown
fl:jo_ln:schaffeld-1,John Schaffeld,Unknown
001nwy7n73l5zr8pme6w7gbls,Aaron Michael Burrry,Unknown
fl:ju_ln:clack-1,Justin Clack,Unknown
fl:ja_ln:larson-9,James R. Larson,Unknown
fl:se_ln:lee-533,Seok Ju Lee,Unknown
fl:da_ln:skibinski-2,David Skibinski,Unknown
fl:ts_ln:yu-31,Tsung-Yuan Yu,Unknown
fl:ry_ln:nakabayashi-3,Ryo Nakabayashi,Unknown
fl:ju_ln:molnar-1,Judith R. Molnar,Unknown
fl:to_ln:su-2,Tongshang Su,Unknown
fl:al_ln:lell-1,Alfred Lell,Unknown
fl:ha_ln:bergstrom-2,Hans R. Bergstrom,Unknown
fl:el_ln:cosgriffhernandez-1,Elizabeth L. Cosgriff-Hernandez,Unknown
fl:go_ln:chapman-2,Gordon R. Chapman,Unknown
fl:an_ln:johnson-49,Andrew Johnson,Unknown
fl:mi_ln:ikarashi-2,Minoru Ikarashi,Unknown
fl:pa_ln:surrey-1,Paul Surrey,Unknown
fl:mi_ln:leibow-1,Michael Leibow,Unknown
fl:is_ln:chanclon-1,Ismael Chanclon,Unknown
fl:gu_ln:jiang-57,Guilin Jiang,Unknown
fl:ch_ln:koller-4,Charles Koller,Unknown
fl:jo_ln:dalton-24,Jonathan Dalton,Unknown
fl:be_ln:keiper-2,Bernd Keiper,Unknown
fl:lu_ln:gutierrez-5,Luis Javier Gutierrez,Unknown
fl:co_ln:shattuck-1,Colman D. Shattuck,Unknown
fl:be_ln:kim-36,Beom-Jin Kim,Unknown
fl:jo_ln:bouharb-1,Joseph Bou Harb,Unknown
fl:jo_ln:peterson-46,John L. Peterson,Unknown
fl:zh_ln:su-96,Zhong Su,Unknown
fl:sh_ln:iwatani-8,Shiro Iwatani,Unknown
fl:ji_ln:liu-189,Jianyi Liu,Unknown
fl:ta_ln:kasahara-14,Takashi Kasahara,Unknown
fl:ta_ln:ogino-8,Takashi Ogino,Unknown
fl:ha_ln:terry-2,Harold Terry,Unknown
fl:we_ln:you-25,Wen-Chun You,Unknown
fl:fr_ln:guyon-2,Franck Guyon,Unknown
fl:na_ln:roth-2,Nathaniel Roth,Unknown
fl:jo_ln:liskowitz-1,John W. Liskowitz,Unknown
fl:cr_ln:deroy-1,Craig I. DeRoy,Unknown
fl:so_ln:lee-39,Soon Young LEE,Unknown
fl:ju_ln:ito-4,Jun Ito,Unknown
001q34w80gyh1jzoudyz9jr9n,Maurice G. Bellville,Unknown
fl:sc_ln:townley-1,Scott A. Townley,Unknown
fl:ka_ln:sakane-1,Kazuo Sakane,Unknown
fl:ry_ln:white-6,Ryan White,Unknown
fl:ja_ln:heath-14,Jan Heath,Unknown
fl:pe_ln:strzepa-1,Peter Strzepa,Unknown
fl:ik_ln:saiki-2,Ikuo Saiki,Unknown
fl:lu_ln:canzek-1,Ludvik Canzek,Unknown
fl:ta_ln:sodeyama-1,Tadashi Sodeyama,Unknown
fl:tu_ln:pham-16,Tuan Pham,Unknown
fl:ed_ln:ray-2,"Eddie F. Ray, III",Unknown
fl:je_ln:friedt-2,Jean-Michel Friedt,Unknown
001r3z1h180rcgot1pjkn72e2,Frederick G. Giglioli,Unknown
fl:ju_ln:montojo-1,Juan Montojo,Unknown
fl:ja_ln:storch-2,James C. Storch,Unknown
fl:th_ln:senese-1,Thomas J. Senese,Unknown
fl:sh_ln:michimoto-1,Shohei Michimoto,Unknown
fl:ma_ln:chetlur-1,Malolan Chetlur,Unknown
fl:de_ln:trivedi-1,Deepak Trivedi,Unknown
fl:el_ln:poppe-1,Elisabeth Poppe,Unknown
fl:ol_ln:liberg-1,Olof Liberg,Unknown
001rlvegetlsvjw2h8qhksgsr,Jerry Flournoy,Unknown
fl:ar_ln:ahmadivand-1,Arash Ahmadivand,Unknown
fl:ni_ln:smolyanskiy-1,Nikolay Smolyanskiy,Unknown
fl:se_ln:lee-36,Seong-Nam Lee,Unknown
fl:va_ln:devassy-1,Varghese Devassy,Unknown
fl:je_ln:schueler-1,Jeremy R. Schueler,Unknown
fl:ge_ln:selvin-1,Gerald J. Selvin,Unknown
fl:ko_ln:tamura-25,Kotaro Tamura,Unknown
fl:ch_ln:liu-726,Cheh-Kang Liu,Unknown
fl:da_ln:stolarz-1,Damien Phelan Stolarz,Unknown
fl:ti_ln:kraft-2,Timothy J. Kraft,Unknown
001sh51t5ft5hbegqhzo1y4or,Michael M. Stamler,Unknown
fl:ji_ln:mccullough-1,Jimmy D. McCullough,Unknown
fl:ko_ln:enomoto-7,Kouji Enomoto,Unknown
fl:st_ln:wright-28,Steven A. Wright,Unknown
fl:ma_ln:rixon-2,Mark W. Rixon,Unknown
fl:ke_ln:strope-1,Kerry M. Strope,Unknown
fl:ji_ln:yong-11,Jinfeng Yong,Unknown
fl:to_ln:kawasaki-30,Tomonori Kawasaki,Unknown
fl:ce_ln:gonzales-1,Cesar A. Gonzales,Unknown
fl:al_ln:schrinsky-1,Alex J. Schrinsky,Unknown
fl:to_ln:kuroda-6,Toshimasa Kuroda,Unknown
fl:ja_ln:zhang-7,Jack K. Zhang,Unknown
fl:er_ln:baumann-1,Ernst Baumann,Unknown
fl:gu_ln:devreese-1,Guy De Vreese,Unknown
fl:ju_ln:kitera-1,Jun Kitera,Unknown
fl:pe_ln:bohus-1,Peter Bohus,Unknown
fl:su_ln:park-66,Sung Ho Park,Unknown
fl:er_ln:vanpraet-2,Erik Van Praet,Unknown
fl:be_ln:du-1,Benjamin R. Du,Unknown
fl:yu_ln:zhang-323,Yun Zhang,Unknown
